mode,type,key,latency_ms,status,stale,version,rw_interval_ms
leaderless,read,key52,68.00,404,false,0,-1.00
leaderless,read,key52,68.00,404,false,0,-1.00
leaderless,read,key58,68.00,200,false,1775419648741292829,-1.00
leaderless,read,key52,68.00,404,false,0,-1.00
leaderless,read,key52,68.00,404,false,0,-1.00
leaderless,read,key52,69.00,404,false,0,-1.00
leaderless,read,key58,70.00,200,false,1775419648741292829,-1.00
leaderless,read,key58,73.00,200,false,1775419648741292829,-1.00
leaderless,read,key58,73.00,200,false,1775419648741292829,-1.00
leaderless,read,key58,73.00,200,false,1775419648741292829,-1.00
leaderless,read,key24,53.00,404,false,0,-1.00
leaderless,read,key24,53.00,404,false,0,-1.00
leaderless,read,key24,56.00,404,false,0,-1.00
leaderless,read,key24,57.00,404,false,0,-1.00
leaderless,read,key24,57.00,404,false,0,-1.00
leaderless,read,key47,51.00,404,false,0,-1.00
leaderless,read,key47,51.00,404,false,0,-1.00
leaderless,read,key47,53.00,404,false,0,-1.00
leaderless,read,key47,52.00,404,false,0,-1.00
leaderless,read,key47,53.00,404,false,0,-1.00
leaderless,read,key16,51.00,200,false,1775419669580333615,-1.00
leaderless,read,key16,51.00,200,false,1775419669580333615,-1.00
leaderless,read,key16,52.00,200,false,1775419669580333615,-1.00
leaderless,read,key16,52.00,200,false,1775419669580333615,-1.00
leaderless,read,key16,52.00,200,false,1775419669580333615,-1.00
leaderless,read,key67,53.00,404,false,0,-1.00
leaderless,read,key67,53.00,404,false,0,-1.00
leaderless,read,key67,52.00,404,false,0,-1.00
leaderless,read,key67,53.00,404,false,0,-1.00
leaderless,read,key67,53.00,404,false,0,-1.00
leaderless,write,key73,299.00,201,false,1775419674923017895,0.00
leaderless,write,key73,298.00,201,false,1775419674926917119,0.00
leaderless,write,key73,300.00,201,false,1775419674928964562,0.00
leaderless,write,key73,299.00,201,false,1775419674927670319,0.00
leaderless,write,key73,300.00,201,false,1775419674929488478,0.00
leaderless,read,key41,50.00,404,false,0,-1.00
leaderless,read,key41,51.00,404,false,0,-1.00
leaderless,read,key41,50.00,404,false,0,-1.00
leaderless,read,key41,50.00,404,false,0,-1.00
leaderless,read,key41,50.00,404,false,0,-1.00
leaderless,write,key73,297.00,201,false,1775419675139109198,0.00
leaderless,write,key73,297.00,201,false,1775419675138497870,0.00
leaderless,write,key73,299.00,201,false,1775419675145275468,0.00
leaderless,write,key73,297.00,201,false,1775419675147091762,0.00
leaderless,write,key73,298.00,201,false,1775419675148233011,0.00
leaderless,write,key92,297.00,201,false,1775419675282550779,0.00
leaderless,write,key92,297.00,201,false,1775419675286273402,0.00
leaderless,write,key92,300.00,201,false,1775419675290965863,0.00
leaderless,write,key92,300.00,201,false,1775419675291302581,0.00
leaderless,write,key92,300.00,201,false,1775419675291303947,0.00
leaderless,write,key93,294.00,201,false,1775419675442054886,0.00
leaderless,write,key93,294.00,201,false,1775419675441953407,0.00
leaderless,write,key93,297.00,201,false,1775419675456352878,0.00
leaderless,write,key93,299.00,201,false,1775419675454851992,0.00
leaderless,write,key93,300.00,201,false,1775419675456948730,0.00
leaderless,read,key60,49.00,404,false,0,-1.00
leaderless,read,key60,49.00,404,false,0,-1.00
leaderless,read,key60,49.00,404,false,0,-1.00
leaderless,read,key60,49.00,404,false,0,-1.00
leaderless,read,key60,49.00,404,false,0,-1.00
leaderless,read,key21,56.00,404,false,0,-1.00
leaderless,read,key21,56.00,404,false,0,-1.00
leaderless,read,key21,53.00,404,false,0,-1.00
leaderless,read,key21,53.00,404,false,0,-1.00
leaderless,read,key21,54.00,404,false,0,-1.00
leaderless,write,key64,294.00,201,false,1775419675585853359,0.00
leaderless,write,key64,294.00,201,false,1775419675588934675,0.00
leaderless,write,key64,295.00,201,false,1775419675596783530,0.00
leaderless,write,key64,295.00,201,false,1775419675596762036,0.00
leaderless,write,key64,299.00,201,false,1775419675601034667,0.00
leaderless,read,key13,53.00,404,false,0,-1.00
leaderless,read,key13,53.00,404,false,0,-1.00
leaderless,read,key13,54.00,404,false,0,-1.00
leaderless,read,key13,55.00,404,false,0,-1.00
leaderless,read,key13,54.00,404,false,0,-1.00
leaderless,read,key28,54.00,200,false,1775419674477610776,-1.00
leaderless,read,key28,55.00,200,false,1775419674477610776,-1.00
leaderless,read,key28,54.00,200,false,1775419674477610776,-1.00
leaderless,read,key28,54.00,200,false,1775419674477610776,-1.00
leaderless,read,key28,55.00,200,false,1775419674477610776,-1.00
leaderless,write,key6,297.00,201,false,1775419675893873546,0.00
leaderless,write,key6,297.00,201,false,1775419675897161381,0.00
leaderless,write,key6,299.00,201,false,1775419675906667150,0.00
leaderless,write,key6,299.00,201,false,1775419675908071063,0.00
leaderless,write,key6,297.00,201,false,1775419675909351087,0.00
leaderless,read,key63,50.00,404,false,0,-1.00
leaderless,read,key63,49.00,404,false,0,-1.00
leaderless,read,key63,55.00,404,false,0,-1.00
leaderless,read,key63,55.00,404,false,0,-1.00
leaderless,read,key63,53.00,404,false,0,-1.00
leaderless,write,key2,293.00,201,false,1775419675967403804,0.00
leaderless,write,key2,293.00,201,false,1775419675968291473,0.00
leaderless,write,key2,299.00,201,false,1775419675983970042,0.00
leaderless,write,key2,300.00,201,false,1775419675985990632,0.00
leaderless,write,key2,299.00,201,false,1775419675985397715,0.00
leaderless,read,key8,53.00,404,false,0,-1.00
leaderless,read,key8,55.00,404,false,0,-1.00
leaderless,read,key8,54.00,404,false,0,-1.00
leaderless,read,key8,52.00,404,false,0,-1.00
leaderless,read,key8,52.00,404,false,0,-1.00
leaderless,read,key50,53.00,404,false,0,-1.00
leaderless,read,key50,53.00,404,false,0,-1.00
leaderless,read,key50,53.00,404,false,0,-1.00
leaderless,read,key50,53.00,404,false,0,-1.00
leaderless,read,key50,53.00,404,false,0,-1.00
leaderless,write,key93,294.00,201,false,1775419676249711665,0.00
leaderless,write,key93,292.00,201,false,1775419676252330708,0.00
leaderless,write,key93,300.00,201,false,1775419676275344798,0.00
leaderless,write,key93,300.00,201,false,1775419676273792513,0.00
leaderless,write,key93,299.00,201,false,1775419676275803282,0.00
leaderless,read,key11,52.00,404,false,0,-1.00
leaderless,read,key11,51.00,404,false,0,-1.00
leaderless,read,key11,53.00,404,false,0,-1.00
leaderless,read,key11,53.00,404,false,0,-1.00
leaderless,read,key11,54.00,404,false,0,-1.00
leaderless,write,key7,293.00,201,false,1775419676379975953,0.00
leaderless,write,key7,294.00,201,false,1775419676383234895,0.00
leaderless,write,key7,300.00,201,false,1775419676405227736,0.00
leaderless,write,key7,298.00,201,false,1775419676405456918,0.00
leaderless,write,key7,299.00,201,false,1775419676406166976,0.00
leaderless,read,key19,52.00,404,false,0,-1.00
leaderless,read,key19,52.00,404,false,0,-1.00
leaderless,read,key19,53.00,404,false,0,-1.00
leaderless,read,key19,52.00,404,false,0,-1.00
leaderless,read,key19,54.00,404,false,0,-1.00
leaderless,write,key72,298.00,201,false,1775419676610960732,0.00
leaderless,write,key72,298.00,201,false,1775419676611371699,0.00
leaderless,write,key72,298.00,201,false,1775419676637402319,0.00
leaderless,write,key72,299.00,201,false,1775419676636490150,0.00
leaderless,write,key72,299.00,201,false,1775419676636604895,0.00
leaderless,write,key53,294.00,201,false,1775419676737623765,0.00
leaderless,write,key53,292.00,201,false,1775419676741072406,0.00
leaderless,write,key53,297.00,201,false,1775419676767212448,0.00
leaderless,write,key53,297.00,201,false,1775419676768271818,0.00
leaderless,write,key53,297.00,201,false,1775419676767554930,0.00
leaderless,write,key60,296.00,201,false,1775419676919238998,0.00
leaderless,write,key60,296.00,201,false,1775419676919241657,0.00
leaderless,write,key60,296.00,201,false,1775419676945730560,0.00
leaderless,write,key60,296.00,201,false,1775419676944969930,0.00
leaderless,write,key60,296.00,201,false,1775419676945024537,0.00
leaderless,read,key81,49.00,404,false,0,-1.00
leaderless,read,key81,49.00,404,false,0,-1.00
leaderless,read,key81,49.00,404,false,0,-1.00
leaderless,read,key81,49.00,404,false,0,-1.00
leaderless,read,key81,53.00,404,false,0,-1.00
leaderless,read,key59,53.00,404,false,0,-1.00
leaderless,read,key59,54.00,404,false,0,-1.00
leaderless,write,key48,293.00,201,false,1775419677041210510,0.00
leaderless,write,key48,293.00,201,false,1775419677043341665,0.00
leaderless,read,key59,52.00,404,false,0,-1.00
leaderless,read,key59,52.00,404,false,0,-1.00
leaderless,read,key59,52.00,404,false,0,-1.00
leaderless,write,key48,297.00,201,false,1775419677075393675,0.00
leaderless,write,key48,297.00,201,false,1775419677075393681,0.00
leaderless,write,key48,297.00,201,false,1775419677075702485,0.00
leaderless,write,key91,297.00,201,false,1775419677332548751,0.00
leaderless,write,key91,296.00,201,false,1775419677333541697,0.00
leaderless,write,key27,296.00,201,false,1775419677347343678,0.00
leaderless,write,key27,295.00,201,false,1775419677348995791,0.00
leaderless,write,key91,297.00,201,false,1775419677357828949,0.00
leaderless,write,key91,297.00,201,false,1775419677358104553,0.00
leaderless,write,key91,295.00,201,false,1775419677361031060,0.00
leaderless,write,key27,297.00,201,false,1775419677383087801,0.00
leaderless,write,key27,297.00,201,false,1775419677382569326,0.00
leaderless,write,key27,297.00,201,false,1775419677382526495,0.00
leaderless,read,key22,50.00,404,false,0,-1.00
leaderless,read,key22,49.00,404,false,0,-1.00
leaderless,read,key22,50.00,404,false,0,-1.00
leaderless,read,key22,50.00,404,false,0,-1.00
leaderless,read,key22,52.00,404,false,0,-1.00
leaderless,write,key91,295.00,201,false,1775419677637148347,0.00
leaderless,write,key91,295.00,201,false,1775419677637085763,0.00
leaderless,write,key91,294.00,201,false,1775419677662448436,0.00
leaderless,write,key91,294.00,201,false,1775419677662419968,0.00
leaderless,write,key91,293.00,201,false,1775419677664019791,0.00
leaderless,read,key68,49.00,200,false,1775419668215751935,-1.00
leaderless,read,key68,49.00,200,false,1775419668215751935,-1.00
leaderless,write,key37,294.00,201,false,1775419677704707044,0.00
leaderless,write,key37,294.00,201,false,1775419677705292568,0.00
leaderless,read,key68,53.00,200,false,1775419668215751935,-1.00
leaderless,read,key68,52.00,200,false,1775419668215751935,-1.00
leaderless,read,key68,53.00,200,false,1775419668215751935,-1.00
leaderless,write,key37,296.00,201,false,1775419677741539758,0.00
leaderless,write,key37,296.00,201,false,1775419677741856432,0.00
leaderless,write,key37,295.00,201,false,1775419677743782895,0.00
leaderless,write,key31,294.00,201,false,1775419677996518839,0.00
leaderless,write,key31,296.00,201,false,1775419677996993198,0.00
leaderless,write,key70,294.00,201,false,1775419678007759569,0.00
leaderless,write,key70,294.00,201,false,1775419678007829821,0.00
leaderless,write,key31,294.00,201,false,1775419678021963304,0.00
leaderless,write,key31,294.00,201,false,1775419678021963320,0.00
leaderless,write,key31,296.00,201,false,1775419678024167657,0.00
leaderless,write,key70,296.00,201,false,1775419678047778108,0.00
leaderless,write,key70,295.00,201,false,1775419678048859469,0.00
leaderless,write,key70,296.00,201,false,1775419678048249114,0.00
leaderless,read,key31,50.00,200,false,1775419678024167657,34.00
leaderless,read,key31,50.00,200,false,1775419678024167657,34.00
leaderless,read,key31,50.00,200,false,1775419678024167657,73.00
leaderless,read,key31,50.00,200,false,1775419678024167657,73.00
leaderless,read,key31,51.00,200,false,1775419678024167657,75.00
leaderless,write,key5,294.00,201,false,1775419678298847161,0.00
leaderless,write,key5,293.00,201,false,1775419678299563438,0.00
leaderless,write,key5,296.00,201,false,1775419678329090963,0.00
leaderless,write,key5,296.00,201,false,1775419678329215533,0.00
leaderless,write,key5,295.00,201,false,1775419678330393402,0.00
leaderless,read,key75,50.00,404,false,0,-1.00
leaderless,read,key75,50.00,404,false,0,-1.00
leaderless,write,key58,293.00,201,false,1775419678363272939,0.00
